,id,mensagem,data
2001,843652514137112576,Oronir Firebrand (rank Seed) entrou na fc.,2021-05-17
2002,843632381642276895,Din Aat'mo (rank Seed) entrou na fc.,2021-05-16
2003,843604696991924265,Havina Maneirona (rank Seed) entrou na fc.,2021-05-16
2004,843559395169796137,Jullee Nevermore (rank Seed) entrou na fc.,2021-05-16
2005,843551847418429481,Lailah Velmont (rank Seed) entrou na fc.,2021-05-16
2006,843524162927984650,Mitsuni Dragneel (rank Seed) saiu da fc.,2021-05-16
2007,843506547707740170,Mini Churros (rank Seed) entrou na fc.,2021-05-16
2008,843488928806994000,Din Kaslow (rank Seed) entrou na fc.,2021-05-16
2009,843327864559632404,Sumilie Teraca (rank Seed) entrou na fc.,2021-05-16
2010,843295147693441034,Rapoza Veloz (rank Seed) entrou na fc.,2021-05-16
2011,843285082583465995,Lucy Luna (rank Seed) entrou na fc.,2021-05-16
2012,843154213727109130,Lavok Devir (rank Seed) saiu da fc.,2021-05-15
2013,842974348499484673,Mitsuni Dragneel (rank Seed) entrou na fc.,2021-05-15
2014,842813281874083871,Ananabson Machado (rank Seed) saiu da fc.,2021-05-14
2015,842589298880282665,Raul Carvalho (rank Seed) entrou na fc.,2021-05-14
2016,842481083349205003,Karmen Sandiego (rank Seed) entrou na fc.,2021-05-13
2017,842294849582792714,Aurora Osaki (rank Seed) saiu da fc.,2021-05-13
2018,842229414359990322,Mogara Amnell (rank Seed) entrou na fc.,2021-05-13
2019,842133781154758726,Corazza Dmonkey (rank Seed) entrou na fc.,2021-05-12
2020,842088481534902303,Luna Anul (rank Seed) entrou na fc.,2021-05-12
2021,842040669073965116,Ishtar Aonani (rank Seed) entrou na fc.,2021-05-12
2022,841874566501498890,Jotarinus Ge (rank Seed) entrou na fc.,2021-05-12
2023,841839334625247253,Gaj Shield (rank Seed) entrou na fc.,2021-05-12
2024,841839334121930772,Lumi Lunaire (rank Seed) entrou na fc.,2021-05-12
2025,841839333635653642,Lucas Engenho (rank Seed) entrou na fc.,2021-05-12
2026,841705950615568384,Magus O'zeal (rank Senior Tree) saiu da fc.,2021-05-11
2027,841655062143959040,Skywarden Tucker (rank Seed) entrou na fc.,2021-05-11
2028,841388297850847273,Chrony Chan (rank Seed) entrou na fc.,2021-05-10
2029,841174382641938432,Aurora Einzbern (rank Seed) saiu da fc.,2021-05-10
2030,841098881164771339,Rhaenya Moon (rank Seed) entrou na fc.,2021-05-09
2031,840809464004083743,Kazuma Dramor (rank Seed) entrou na fc.,2021-05-09
2032,840764165583929354,Valtemont Ludovraint (rank Seed) entrou na fc.,2021-05-09
2033,840754098135236638,M'agillanica Mayvin (rank Seed) entrou na fc.,2021-05-09
2034,840754097510023168,Akasha Lore (rank Seed) entrou na fc.,2021-05-09
2035,840751582215143474,Kei Ayasaki (rank Seed) saiu da fc.,2021-05-09
2036,840751581733191690,Hyaza Raenis (rank Seed) entrou na fc.,2021-05-09
2037,840711314334679061,Kaki Doll (rank Seed) entrou na fc.,2021-05-08
2038,840698729630793729,Ban Thegreed (rank Sapling) saiu da fc.,2021-05-08
2039,840698729354231849,Charlotte Matsu (rank Seed) entrou na fc.,2021-05-08
2040,840678594627764226,Braulios Minimux (rank Seed) entrou na fc.,2021-05-08
2041,840638328675368990,Charlotte Matsu (rank Seed) saiu da fc.,2021-05-08
2042,840608527776481293,Darkjanjan Kokovachi (rank Seed) entrou na fc.,2021-05-08
2043,840608526975500319,The Dictator (rank Seed) entrou na fc.,2021-05-08
2044,840427330052816926,Lavok Devir (rank Seed) entrou na fc.,2021-05-08
2045,840349566897487902,Zhua Rin (rank Sapling) saiu da fc.,2021-05-07
2046,840349566326538270,Klaryce Lyspecto (rank Sapling) saiu da fc.,2021-05-07
2047,840349565818372106,Cajao Neto (rank Sapling) saiu da fc.,2021-05-07
2048,840344531454787614,Gundam Universe (rank Seed) saiu da fc.,2021-05-07
2049,840289166225834075,Asheaa Dagasi (rank Seed) entrou na fc.,2021-05-07
2050,840289165740736542,Muadi'b Dagasi (rank Seed) entrou na fc.,2021-05-07
2051,840289165212123206,Shakuyaku Shakky (rank Seed) entrou na fc.,2021-05-07
2052,840246385272946688,Warcel Miniwilly (rank Seed) entrou na fc.,2021-05-07
2053,839974583004168232,Aiai Vei (rank Seed) entrou na fc.,2021-05-06
2054,839961999874064406,Arnion Lordshadown (rank Seed) saiu da fc.,2021-05-06
2055,839921734274121779,Tarnok Mineirin (rank Seed) entrou na fc.,2021-05-06
2056,839569399248977940,Leao Branco (rank Seed) saiu da fc.,2021-05-05
2057,839303443017236500,Ryu Asura (rank Seed) entrou na fc.,2021-05-05
2058,838970066497175583,Elektra Natchios (rank Seed) saiu da fc.,2021-05-04
2059,838932318613405729,Reisalin Kratorium (rank Seed) entrou na fc.,2021-05-04
2060,838624435896320000,Ninha Castro (rank Seed) saiu da fc.,2021-05-03
2061,838624434667257886,Ragnarbe Mckennitt (rank Seed) saiu da fc.,2021-05-03
2062,838589201855414273,Tales Simon (rank Seed) entrou na fc.,2021-05-03
2063,838571587056697404,Mardras Fletcher (rank Seed) entrou na fc.,2021-05-03
2064,838520331463295026,Kalango Doido (rank Seed) entrou na fc.,2021-05-02
2065,838512782378008576,Vendrik Ragnan (rank Seed) saiu da fc.,2021-05-02
2066,838512781858308106,Umbreon Nat (rank Seed) saiu da fc.,2021-05-02
2067,838434767871148063,Davion Stormblade (rank Seed) entrou na fc.,2021-05-02
2068,838434767128625182,Dark Legendz (rank Seed) entrou na fc.,2021-05-02
2069,838316478288756747,Kaiman Coleman (rank Seed) saiu da fc.,2021-05-02
2070,838253563804123136,Devi Flammenwerfer (rank Seed) entrou na fc.,2021-05-02
2071,838203232827736116,Kyara Vermillion (rank Sapling) saiu da fc.,2021-05-02
2072,838203232199114782,Fuu Kuroh (rank Sapling) saiu da fc.,2021-05-02
2073,838102562074656770,Mar Kola (rank Seed) saiu da fc.,2021-05-01
2074,837919457246576710,Ananabson Machado (rank Seed) entrou na fc.,2021-05-01
2075,837879192938610708,Thy Artz (rank Seed) entrou na fc.,2021-05-01
2076,837480381950722118,Chacal Jr (rank Seed) entrou na fc.,2021-04-30
2077,837477864525922374,J'unno Fields (rank Seed) saiu da fc.,2021-04-29
2078,837377195991236668,Angelica Whiterose (rank Seed) saiu da fc.,2021-04-29
2079,837377195404034109,Mar Kola (rank Seed) entrou na fc.,2021-04-29
2080,837166187992842251,Booker Oliver (rank Seed) entrou na fc.,2021-04-29
2081,837148569659637790,Linore Behemout (rank Seed) entrou na fc.,2021-04-29
2082,837146054453231626,Nala Heartilly (rank Seed) entrou na fc.,2021-04-29
2083,837100753331552336,Katryna Thoryvodis (rank Seed) entrou na fc.,2021-04-28
2084,837080621314211900,Gundam Universe (rank Seed) entrou na fc.,2021-04-28
2085,836833714759663626,Ivory Tooth (rank Seed) saiu da fc.,2021-04-28
2086,836823650916237323,Helix Braska (rank Sapling) saiu da fc.,2021-04-28
2087,836823650287222845,Dibot Ikki (rank Sapling) saiu da fc.,2021-04-28
2088,836823649712603138,Ban Poppy (rank Sapling) saiu da fc.,2021-04-28
2089,836823649515208704,Alastor Lonewalker (rank Sapling) saiu da fc.,2021-04-28
2090,836823649054228480,Y'luhq Nunh (rank Lunar Tree) saiu da fc.,2021-04-28
2091,836780863605178378,Ringo Mec (rank Seed) saiu da fc.,2021-04-28
2092,836313317974081636,Arnion Lordshadown (rank Seed) entrou na fc.,2021-04-26
2093,836034013314547775,Ninha Castro (rank Seed) entrou na fc.,2021-04-26
2094,836034013080059934,Vendrik Ragnan (rank Seed) entrou na fc.,2021-04-26
2095,836026461705863198,Sakura Haruhi (rank Seed) entrou na fc.,2021-04-25
2096,835955998601642035,Leopold Karl-heinz (rank Seed) entrou na fc.,2021-04-25
2097,835953480194588672,Pololoski Mroloski (rank Seed) entrou na fc.,2021-04-25
2098,835950967103029288,Pololoski Mroloski (rank Seed) saiu da fc.,2021-04-25
2099,835950966649520208,Angelica Whiterose (rank Seed) entrou na fc.,2021-04-25
2100,835694268487172116,Bastion Linhares (rank Seed) entrou na fc.,2021-04-25
2101,835656519214563368,Akino S' (rank Seed) entrou na fc.,2021-04-24
2102,835656517948407859,Aurora Einzbern (rank Seed) entrou na fc.,2021-04-24
2103,835578501372706877,Ragnarbe Mckennitt (rank Seed) entrou na fc.,2021-04-24
2104,835530685673373755,Ktenrow Sagarashi (rank Seed) entrou na fc.,2021-04-24
2105,835341932875874356,Flashmanld Br (rank Senior Tree) saiu da fc.,2021-04-24
2106,835336897751810059,Ivory Tooth (rank Seed) entrou na fc.,2021-04-24
2107,835253853486055435,Artorias Leonhart (rank Seed) saiu da fc.,2021-04-23
2108,835121997318455357,Will Matos (rank Seed) entrou na fc.,2021-04-23
2109,835061599248842752,Ivory Tooth (rank Seed) saiu da fc.,2021-04-23
2110,834988617910190101,Conde Vlad (rank Seed) entrou na fc.,2021-04-23
2111,834623699134971904,Lokin Chima (rank Sapling) saiu da fc.,2021-04-22
2112,834608598641278996,Maschenny Zahard (rank Seed) entrou na fc.,2021-04-22
2113,834593499713765406,Umbreon Nat (rank Seed) entrou na fc.,2021-04-22
2114,834583434260250647,Felicya Keisha (rank Seed) entrou na fc.,2021-04-22
2115,834543865674465340,Kronos Erastis (rank Seed) entrou na fc.,2021-04-21
2116,834485986049392700,Lucas Highwind (rank Sapling) saiu da fc.,2021-04-21
2117,834485985315913779,Nosleg Nolan (rank Seed) entrou na fc.,2021-04-21
2118,834395386030194700,Charlotte Matsu (rank Seed) entrou na fc.,2021-04-21
2119,834267035969519648,Kuma Katos (rank Sapling) saiu da fc.,2021-04-21
2120,834194053611388938,Emerson Russo (rank Seed) saiu da fc.,2021-04-20
2121,834158817436369026,Xhazz Ulthyim (rank Seed) entrou na fc.,2021-04-20
2122,834121066573594697,Mad Eclipsa (rank Seed) entrou na fc.,2021-04-20
2123,834080902437929070,Nenechi Yukikawa (rank Esposa da Saiko) saiu da fc.,2021-04-20
2124,834071865999360042,Leeloo Min (rank Seed) saiu da fc.,2021-04-20
2125,834071865227345920,Rena Rose (rank Seed) saiu da fc.,2021-04-20
2126,833892939016831029,Emerson Russo (rank Seed) entrou na fc.,2021-04-20
2127,833861267789709332,Het Hatunlayka (rank Seed) entrou na fc.,2021-04-20
2128,833858753068662794,Advatre Nalulu (rank Seed) entrou na fc.,2021-04-20
2129,833833585629986866,Kaiman Coleman (rank Seed) entrou na fc.,2021-04-19
2130,833831070318460959,Koichi Love (rank Seed) entrou na fc.,2021-04-19
2131,833826034860032091,Felorr Sandstone (rank Seed) saiu da fc.,2021-04-19
2132,833678741166096384,Leeloo Min (rank Seed) entrou na fc.,2021-04-19
2133,833525224195751957,Violet Chachki (rank Seed) saiu da fc.,2021-04-19
2134,833489987613360168,Kei Ayasaki (rank Seed) entrou na fc.,2021-04-18
2135,833474890396073984,Beka Dual (rank Seed) entrou na fc.,2021-04-18
2136,833474889951608882,Sadragico Dual (rank Seed) entrou na fc.,2021-04-18
2137,833422046066901042,Iruru Iru (rank Seed) entrou na fc.,2021-04-18
2138,833414492813262878,Soul Poc (rank Seed) entrou na fc.,2021-04-18
2139,833401906734301194,Luffy Downing (rank Seed) entrou na fc.,2021-04-18
2140,833391841889615912,Scarlett Dawnson (rank Seed) saiu da fc.,2021-04-18
2141,833391841210138624,Rena Rose (rank Seed) entrou na fc.,2021-04-18
2142,833386803783270460,Red Nero (rank Seed) entrou na fc.,2021-04-18
2143,833369189812273203,Zeromus Zelphier (rank Seed) saiu da fc.,2021-04-18
2144,833369189393367090,Karinna Burroth (rank Seed) entrou na fc.,2021-04-18
2145,833356608875528202,Calles Mamed (rank Seed) entrou na fc.,2021-04-18
2146,833208122377240577,Dibella Beoulve (rank Seed) entrou na fc.,2021-04-18
2147,833200575477841953,Aoi Tatsumi (rank Seed) entrou na fc.,2021-04-18
2148,833155271442169867,Nico Spirit (rank Seed) entrou na fc.,2021-04-18
2149,833109972740472833,Shiro Flammenwerfer (rank Seed) entrou na fc.,2021-04-17
2150,833102423182016512,Preadyth Darkness (rank Seed) entrou na fc.,2021-04-17
2151,833092357091229716,Dan Kolikio (rank Seed) saiu da fc.,2021-04-17
2152,833084810682564678,Wyrda Ectalion (rank Seed) entrou na fc.,2021-04-17
2153,833082292108263454,Joshua Jerand (rank Seed) entrou na fc.,2021-04-17
2154,833074740452130838,Gwyndolin Londor (rank Seed) entrou na fc.,2021-04-17
2155,833057123520872498,Scarlett Dawnson (rank Seed) entrou na fc.,2021-04-17
2156,833036991700140154,Aurora Osaki (rank Seed) entrou na fc.,2021-04-17
2157,833036991599607868,Aeris Yunalesca (rank Seed) entrou na fc.,2021-04-17
2158,832971559828193340,Alecsander Falkor (rank Seed) saiu da fc.,2021-04-17
2159,832469043809091594,Yonna Rose (rank Seed) saiu da fc.,2021-04-16
2160,832383480247615528,Gahvriel Ryzen (rank Seed) entrou na fc.,2021-04-15
2161,832333146375716887,Final Xis (rank Seed) entrou na fc.,2021-04-15
2162,832328110174109746,Niphillin Badurh (rank Seed) entrou na fc.,2021-04-15
2163,832325594996801606,Valion Lance (rank Seed) entrou na fc.,2021-04-15
2164,832304750476394576,Potchoko Sama (rank Seed) entrou na fc.,2021-04-15
2165,832304723189039114,Menoscinus Fukato (rank Seed) entrou na fc.,2021-04-15
2166,832304697057607680,Yonna Rose (rank Seed) entrou na fc.,2021-04-15
2167,832269610954391572,Cocotifa Lockhart (rank Seed) entrou na fc.,2021-04-15
2168,832168222823940136,Kumiko D'curious (rank Seed) entrou na fc.,2021-04-15
2169,832160670115954728,Lagertha Skjaldmo (rank Seed) entrou na fc.,2021-04-15
2170,832140538911260683,Henry Borberus (rank Seed) entrou na fc.,2021-04-15
2171,832135506149376001,Nieven Quamara (rank Seed) entrou na fc.,2021-04-15
2172,832052455906476042,Romulo Ras (rank Seed) entrou na fc.,2021-04-15
2173,832052454945849384,Jack Morrison (rank Seed) entrou na fc.,2021-04-15
2174,832049936409427968,Zugrorn Kyros (rank Seed) entrou na fc.,2021-04-15
2175,832042385684955146,Katy Parry (rank Seed) entrou na fc.,2021-04-14
2176,831934171588591636,Thex Moon (rank Senior Tree) saiu da fc.,2021-04-14
2177,831810852751278111,Mini Churros (rank Seed) saiu da fc.,2021-04-14
2178,831186287732981791,Crittney Spears (rank Seed) entrou na fc.,2021-04-12
2179,830902904969363496,Voylt Kimura (rank Seed) entrou na fc.,2021-04-11
2180,830716665779847178,Koston Fenix (rank Seed) entrou na fc.,2021-04-11
2181,830608452128079952,Ambest Kennedy (rank Seed) entrou na fc.,2021-04-11
2182,830593350674939904,Gaga Chromatica (rank Seed) entrou na fc.,2021-04-11
2183,830593349479432213,Violet Chachki (rank Seed) entrou na fc.,2021-04-11
2184,830537983705743420,Strify St (rank Seed) saiu da fc.,2021-04-10
2185,830527916173164602,Famran Rosenburg (rank Seed) entrou na fc.,2021-04-10
2186,830238126844805130,Khiba Windwalker (rank Seed) entrou na fc.,2021-04-10
2187,830228058253819954,Felorr Sandstone (rank Seed) entrou na fc.,2021-04-09
2188,830190305408057345,Khiba Windblade (rank Seed) entrou na fc.,2021-04-09
2189,829905926806700042,Dan Kolikio (rank Seed) entrou na fc.,2021-04-09
2190,829885790133551105,Horderus Meneldur (rank Seed) saiu da fc.,2021-04-09
2191,829885789063610419,Loriel Bloodfury (rank Senior Tree) saiu da fc.,2021-04-09
2192,829868174010220544,Fufuan Kokoan (rank Seed) saiu da fc.,2021-04-08
2193,829840487040811049,Barthas Gencek (rank Seed) entrou na fc.,2021-04-08
2194,829820360051785768,Levi Xiansheng (rank Seed) entrou na fc.,2021-04-08
2195,829700868995416104,Petrus Roma (rank Seed) entrou na fc.,2021-04-08
2196,829481919058149458,Lilith A'ensland (rank Seed) entrou na fc.,2021-04-07
2197,829222522812760074,Luna Lovegoood (rank Seed) entrou na fc.,2021-04-07
2198,829214970373079071,Ryst Lannis (rank Seed) entrou na fc.,2021-04-07
2199,829169673974710322,Alecsander Falkor (rank Seed) entrou na fc.,2021-04-07
2200,829026224004268085,Leon Wigg (rank Sapling) saiu da fc.,2021-04-06
2201,829026222985314306,Bonecod Posto (rank Sapling) saiu da fc.,2021-04-06
2202,829026221970030632,Raxxia Drayan (rank Senior Tree) saiu da fc.,2021-04-06
2203,829026221069303838,Caramel Layla (rank Senior Tree) saiu da fc.,2021-04-06
2204,828792168452718602,Jesh Kishin (rank Seed) entrou na fc.,2021-04-06
2205,828792167173455893,Frasson Xd (rank Seed) entrou na fc.,2021-04-06
2206,828774554532053033,Duck King (rank Seed) entrou na fc.,2021-04-05
2207,828719188041400341,Hazuna Cros (rank Seed) entrou na fc.,2021-04-05
2208,828701569884094536,Zeromus Zelphier (rank Seed) entrou na fc.,2021-04-05
2209,828648722660851732,Seraphine Gloria (rank Seed) saiu da fc.,2021-04-05
2210,828434805183741952,Hench Alm (rank Seed) entrou na fc.,2021-04-05
2211,828399568487055421,Seraphine Gloria (rank Seed) entrou na fc.,2021-04-04
2212,828392019306741760,Jarrick Negro (rank Seed) entrou na fc.,2021-04-04
2213,828392018450710558,Pistola's Maximu's (rank Seed) entrou na fc.,2021-04-04
2214,828376921514442843,Kayron Rylae (rank Seed) entrou na fc.,2021-04-04
2215,828329102523498556,Capel Sunwind (rank Seed) entrou na fc.,2021-04-04
2216,828092533232893975,Evelyn Danielle (rank Seed) entrou na fc.,2021-04-04
2217,827946481868734505,Midgard Universe (rank Seed) entrou na fc.,2021-04-03
2218,827923831670308874,Shaka Wyz (rank Seed) entrou na fc.,2021-04-03
2219,827772854124412938,Ringo Mec (rank Seed) entrou na fc.,2021-04-03
2220,827714952268873809,Yor Dante (rank Seed) entrou na fc.,2021-04-03
2221,827714951174160406,Sire Khroriggs (rank Seed) entrou na fc.,2021-04-03
2222,827714950679232553,Sire Iskandar (rank Seed) entrou na fc.,2021-04-03
2223,827707398280970293,Shinka Suzuki (rank Sapling) saiu da fc.,2021-04-03
2224,827639449789005886,Aiya Ki (rank Seed) saiu da fc.,2021-04-02
2225,827616795011186758,Midgard Universe (rank Lunar Tree) saiu da fc.,2021-04-02
2226,827400363112005672,Davy El (rank Seed) entrou na fc.,2021-04-02
2227,827344999020101693,Ivory Tooth (rank Seed) entrou na fc.,2021-04-02
2228,826971087438217216,Aiya Ki (rank Seed) entrou na fc.,2021-04-01
2229,826950961683496961,Foxx Btp (rank Seed) saiu da fc.,2021-03-31
2230,826950958101430303,Pololoski Mroloski (rank Seed) entrou na fc.,2021-03-31
2231,826877971981402132,Aerion Degardner (rank Seed) entrou na fc.,2021-03-31
2232,826837701662867487,Faben Rique (rank Seed) saiu da fc.,2021-03-31
2233,826611205258346527,L'phel Tia (rank Sapling) saiu da fc.,2021-03-31
2234,826481887388237856,Eleanor Juvia (rank Seed) entrou na fc.,2021-03-30
2235,826345989631508490,Riory Vaughan (rank Seed) entrou na fc.,2021-03-30
2236,826310749537566751,Pokerface Br (rank Seed) entrou na fc.,2021-03-30
2237,826273003453022218,Foxx Btp (rank Seed) entrou na fc.,2021-03-30
2238,826069151486312530,Skoll Shiroiokami (rank Seed) entrou na fc.,2021-03-29
2239,825850197846261801,Ridael Helm (rank Seed) entrou na fc.,2021-03-28
2240,825580862874845216,Eleanor Juvia (rank Seed) saiu da fc.,2021-03-28
2241,825462578644779009,Besil Hawkins (rank Seed) saiu da fc.,2021-03-27
2242,825233562298351626,Andre Malatesta (rank Seed) entrou na fc.,2021-03-27
2243,825105212493529088,Alyssa Meiken (rank Seed) entrou na fc.,2021-03-26
2244,825034745238257706,Maxis Corvinal (rank Seed) saiu da fc.,2021-03-26
2245,824277334865215539,Larien Greenleaf (rank Seed) entrou na fc.,2021-03-24
2246,824128878699610122,Librom Terraruim (rank Sapling) saiu da fc.,2021-03-24
2247,824128854737289226,Gaon Gorgreed (rank Sapling) saiu da fc.,2021-03-24
2248,824128853525004290,Bad Tutz (rank Sapling) saiu da fc.,2021-03-24
2249,824128853013692426,Aruketarii Blacksmith (rank Sapling) saiu da fc.,2021-03-24
2250,824128852016103476,Alecsander Falkor (rank Sapling) saiu da fc.,2021-03-24
2251,824128851076186145,Eric Stronghold (rank Senior Tree) saiu da fc.,2021-03-24
2252,823766451181715466,Sr Bessa (rank Seed) entrou na fc.,2021-03-23
2253,823605384936947793,Lestian Leonhart (rank Senior Tree) saiu da fc.,2021-03-22
2254,823273172090486794,Besil Hawkins (rank Seed) entrou na fc.,2021-03-21
2255,823026538219044874,Valhallo Stendhal (rank Seed) saiu da fc.,2021-03-21
2256,822988787935084572,Valkarya Sama (rank Seed) saiu da fc.,2021-03-21
2257,822558434746433576,Darktrex Mrtrex (rank Seed) saiu da fc.,2021-03-19
2258,822306771455967242,Valhallo Stendhal (rank Seed) entrou na fc.,2021-03-19
2259,822258951823425556,Malady Morningstar (rank Seed) entrou na fc.,2021-03-19
2260,821961982009671702,Ruyenl Souls (rank Seed) entrou na fc.,2021-03-18
2261,821959468304695327,Josiadas Silva (rank Sapling) saiu da fc.,2021-03-18
2262,821959467352195092,Dan Kolikio (rank Sapling) saiu da fc.,2021-03-18
2263,821956951155277834,Darkblood Souls (rank Seed) entrou na fc.,2021-03-18
2264,821909132940017693,Fufuan Kokoan (rank Seed) entrou na fc.,2021-03-18
2265,821118899016826981,Maghy Nelli (rank Seed) entrou na fc.,2021-03-15
2266,820857164335022080,Valkarya Sama (rank Seed) entrou na fc.,2021-03-15
2267,820675964601106433,Yarillo Paparillo (rank Sapling) saiu da fc.,2021-03-14
2268,820675963309785098,Pack Dopezinho (rank Sapling) saiu da fc.,2021-03-14
2269,820675962504347659,Malurian Vastaya (rank Sapling) saiu da fc.,2021-03-14
2270,820675961732464690,Doc Feen (rank Sapling) saiu da fc.,2021-03-14
2271,820535027204489257,Mythra Lunaceya (rank Seed) entrou na fc.,2021-03-14
2272,820416748100648970,Maxis Corvinal (rank Seed) entrou na fc.,2021-03-13
2273,820122312472133642,Artemis Br (rank Sapling) saiu da fc.,2021-03-13
2274,820016593445716020,Eleanor Juvia (rank Seed) entrou na fc.,2021-03-12
2275,819973810110332998,Eleanor Juvia (rank Seed) saiu da fc.,2021-03-12
2276,819707040578273311,Azyl Romzyl (rank Seed) entrou na fc.,2021-03-11
2277,819646650498416660,Haelyth Aeran (rank Seed) entrou na fc.,2021-03-11
2278,819465438621990942,Bardo Escobar (rank Sapling) saiu da fc.,2021-03-11
2279,819301857452883988,Sahloknir Ra (rank Seed) entrou na fc.,2021-03-10
2280,818941980208922625,Strify St (rank Seed) entrou na fc.,2021-03-09
2281,818682760431927357,Lord Saile (rank Seed) entrou na fc.,2021-03-09
2282,818531760659890236,Lord Saile (rank Seed) saiu da fc.,2021-03-08
2283,818292677744656427,J'unno Fields (rank Seed) entrou na fc.,2021-03-08
2284,818252409142640640,Storm Pendragon (rank Seed) saiu da fc.,2021-03-07
2285,818141675808620544,Lord Saile (rank Seed) entrou na fc.,2021-03-07
2286,818030944451035177,Eive Iorus (rank Seed) saiu da fc.,2021-03-07
2287,817957967189508157,Nicky Moonmei (rank Seed) entrou na fc.,2021-03-07
2288,816863205976571954,Eleanor Juvia (rank Seed) entrou na fc.,2021-03-04
2289,816682004707672107,Ryomaz Maeda (rank Seed) entrou na fc.,2021-03-03
2290,816619090621628426,Eleanor Juvia (rank Sapling) saiu da fc.,2021-03-03
2291,816536037747589121,Mr Aryos (rank Sapling) saiu da fc.,2021-03-03
2292,816458024481718272,Benicio Ss (rank Seed) entrou na fc.,2021-03-02
2293,816329672845426698,Denpa Neko (rank Seed) entrou na fc.,2021-03-02
2294,816133375835504661,Seavon Stormbringer (rank Seed) entrou na fc.,2021-03-02
2295,816133375311347733,Kuro Satsugai (rank Seed) entrou na fc.,2021-03-02
2296,816133374481137701,Horam Vand'kamp (rank Seed) entrou na fc.,2021-03-02
2297,815947140009820180,Miyui'nyaan Infearis (rank Seed) saiu da fc.,2021-03-01
2298,815896803018801162,Raiso Timeforge (rank Sapling) saiu da fc.,2021-03-01
2299,815896801647001611,Detona Rafa (rank Sapling) saiu da fc.,2021-03-01
2300,815604870270287902,Lincoln Campbell (rank Seed) entrou na fc.,2021-02-28
2301,815302865420681258,Ryne Belacqua (rank Seed) saiu da fc.,2021-02-27
2302,815275184792666162,Jake Zarakki (rank Seed) entrou na fc.,2021-02-27
2303,815010930332794920,Son Gokuu (rank Seed) entrou na fc.,2021-02-27
2304,815000866096545843,Tulle Off (rank Seed) entrou na fc.,2021-02-26
2305,814975700024295444,Yumi Lee (rank Seed) entrou na fc.,2021-02-26
2306,814907748361830423,Ultor Spada (rank Seed) saiu da fc.,2021-02-26
2307,814542830919614504,Asakura Hao (rank Sapling) saiu da fc.,2021-02-25
2308,814328915971670016,Logan Bishop (rank Seed) entrou na fc.,2021-02-25
2309,814306258458771497,Stiff Br (rank Seed) saiu da fc.,2021-02-25
2310,813911143159693332,Miyui'nyaan Infearis (rank Seed) entrou na fc.,2021-02-23
2311,813885975155048499,Artorias Leonhart (rank Seed) entrou na fc.,2021-02-23
2312,813802923833819156,Lucas Victor (rank Seed) entrou na fc.,2021-02-23
2313,813760155783135302,Yozhef Andrey (rank Senior Tree) saiu da fc.,2021-02-23
2314,813760154515537951,Luna Bathory (rank Senior Tree) saiu da fc.,2021-02-23
2315,813760154033061918,Joseph Lawford (rank Senior Tree) saiu da fc.,2021-02-23
2316,813611657821552680,Ryst Lannis (rank Sapling) saiu da fc.,2021-02-23
2317,813561322687168532,Darktrex Mrtrex (rank Seed) entrou na fc.,2021-02-23
2318,813538671575695390,Doctor Spyke (rank Seed) entrou na fc.,2021-02-22
2319,813533640214446131,Darktrex Mrtrex (rank Seed) saiu da fc.,2021-02-22
2320,813518538119315497,Ultor Spada (rank Seed) entrou na fc.,2021-02-22
2321,813438004018413598,Gaj Shield (rank Seed) saiu da fc.,2021-02-22
2322,813359988151549952,Freya Woden (rank Seed) saiu da fc.,2021-02-22
2323,813244218927087626,Melie Esuna (rank Seed) entrou na fc.,2021-02-22
2324,813214024040579083,Joseph Joestarr (rank Seed) saiu da fc.,2021-02-22
2325,813206476936052766,Kratus Gago (rank Seed) saiu da fc.,2021-02-22
2326,812859168955957338,Kratus Gago (rank Seed) entrou na fc.,2021-02-21
2327,812831485585391616,Bardoc Dunhall (rank Sapling) saiu da fc.,2021-02-20
2328,812529487286763530,Hasmodye Crowley (rank Seed) entrou na fc.,2021-02-20
2329,812524453547868182,Stiff Br (rank Seed) entrou na fc.,2021-02-20
2330,812511871349293056,Darktrex Mrtrex (rank Seed) entrou na fc.,2021-02-20
2331,812509350462488576,Darktrex Mrtrex (rank Seed) saiu da fc.,2021-02-20
2332,812499284066959360,Bran' Bal (rank Seed) entrou na fc.,2021-02-20
2333,812131854303494174,Eive Iorus (rank Seed) entrou na fc.,2021-02-19
2334,811726670628519968,Reo Himura (rank Seed) entrou na fc.,2021-02-17
2335,811422148257775637,Khal Dranahmorn (rank Seed) saiu da fc.,2021-02-17
2336,811407050323001344,Lady Merlin (rank Seed) entrou na fc.,2021-02-17
2337,811318967389913119,Ascalon Oliv (rank Seed) entrou na fc.,2021-02-16
2338,811248502092988458,Migs Jules (rank Seed) saiu da fc.,2021-02-16
2339,811044649690857489,Avenus Zignos (rank Seed) entrou na fc.,2021-02-16
2340,811019483530526730,Mia Miller (rank Sapling) saiu da fc.,2021-02-15
2341,811001867479154718,Freya Woden (rank Seed) entrou na fc.,2021-02-15
2342,810954047397298186,Forgivens Astan (rank Seed) entrou na fc.,2021-02-15
2343,810762781208870965,Bigamanda Franco (rank Seed) entrou na fc.,2021-02-15
2344,810722514111168552,Dangerous Woman (rank Senior Tree) saiu da fc.,2021-02-15
2345,810531245774995517,Mit Fahn (rank Seed) entrou na fc.,2021-02-14
